Location,Device_ID,Meter_Name,Time,Model,Watts_Total,Watts_R_Ph,Watts_Y_Ph,Watts_B_Ph,PF_Ave,PF_R_Ph,PF_Y_Ph,PF_B_Ph,VLN_average,V_R_Ph,V_Y_Ph,V_B_Ph,A_average,A_R_Ph,A_Y_Ph,A_B_Ph,Frequency,Wh_received,Load_Hours_Delivered,No_of_interruption,On_Hours,V_R_Harmonics,V_Y_Harmonics,V_B_Harmonics,A_R_Harmonics,A_Y_Harmonics,A_B_Harmonics
LAUNDROMAT,1,M3_1,2025-09-04 12:07:34,LG6400,1227.15,26.29,1155.16,45.69,0.97,0.96,0.98,0.96,217.83,216.49,223.02,213.98,1.87,0.13,5.26,0.22,50.25,1955.21,193.37,0,144.89,1.49,2.52,0.87,5.63,4.44,7.84
LAUNDROMAT,2,M3_2,2025-09-04 12:07:34,LG6400,3010.56,914.36,843.96,1252.25,0.98,0.96,0.99,0.98,221.54,229.85,216.31,218.47,4.64,4.13,3.95,5.83,50.03,1950.38,140.80,1,131.04,3.45,0.45,0.53,2.60,2.90,0.63
LAUNDROMAT,1,M3_1,2025-09-04 12:07:39,LG6400,2340.89,846.54,74.81,1419.54,0.97,0.96,0.95,1,231.44,239.30,220.72,234.31,3.38,3.70,0.36,6.08,50.37,1956.32,193.41,0,144.94,4.56,1.17,1.10,7,5.57,2.31
LAUNDROMAT,2,M3_2,2025-09-04 12:07:39,LG6400,974.91,184.86,540.53,249.51,0.99,0.99,1,0.99,227.74,231.33,237.58,214.31,1.42,0.81,2.28,1.18,50.26,1954.66,140.85,0,131.09,4.82,1.40,4.72,4.02,4.11,6.32
LAUNDROMAT,1,M3_1,2025-09-04 12:07:44,LG6400,2280.91,1390.96,268.98,620.97,0.98,0.98,0.96,1,227.59,229.53,213.71,239.53,3.36,6.17,1.31,2.60,49.56,1958.93,193.45,0,144.99,3.50,1.04,3.59,0.48,5.81,3.41
LAUNDROMAT,2,M3_2,2025-09-04 12:07:44,LG6400,2199.85,649.94,1028.95,520.96,0.98,0.97,0.98,0.99,221.93,219.80,214.64,231.37,3.40,3.04,4.88,2.27,50.20,1957.71,140.87,0,131.12,2.54,2.47,1.88,2.27,7.44,1.65
LAUNDROMAT,1,M3_1,2025-09-04 12:07:49,LG6400,3655.19,1332.37,982.46,1340.36,0.97,0.96,1,0.96,229.77,229.78,237.04,222.48,5.50,6.06,4.15,6.29,50.40,1962.03,193.49,0,145.01,4.66,0.36,1.61,1.86,5.98,2.10
LAUNDROMAT,2,M3_2,2025-09-04 12:07:49,LG6400,1739.92,262.70,100.25,1376.97,0.98,0.98,0.95,1,225.04,237.71,211.64,225.78,2.58,1.12,0.50,6.11,50.38,1959.18,140.92,1,131.16,2.73,0.41,0.51,0.62,5.23,0.61
LAUNDROMAT,1,M3_1,2025-09-04 12:07:54,LG6400,1987.94,903.57,130.84,953.53,0.98,0.97,0.98,0.99,227.96,235.45,220.87,227.57,2.93,3.95,0.61,4.23,50.39,1963.30,193.54,0,145.04,4.20,0.89,1.99,3.56,0.45,1.86
LAUNDROMAT,2,M3_2,2025-09-04 12:07:54,LG6400,2239.09,830.03,1017.63,391.42,0.98,0.97,1,0.98,226.61,224.10,232.08,223.64,3.33,3.82,4.40,1.78,50.18,1961.53,140.96,1,131.20,3.34,0.23,0.55,2.42,2.41,2.75
LAUNDROMAT,1,M3_1,2025-09-04 12:07:59,LG6400,1796.12,1106.51,499.73,189.88,0.98,0.96,0.98,1,220.89,216.65,228.47,217.56,2.81,5.33,2.22,0.87,49.62,1965.13,193.59,0,145.08,0.43,1.28,3.12,6.52,7.03,1.55
LAUNDROMAT,2,M3_2,2025-09-04 12:07:59,LG6400,2287.16,964.21,1289.63,33.32,0.97,0.97,0.97,0.98,217.78,215.27,212.68,225.39,3.67,4.62,6.24,0.15,49.98,1964.04,140.99,0,131.24,3.14,1.81,2.58,5.22,3.02,7.69
LAUNDROMAT,1,M3_1,2025-09-04 12:08:04,LG6400,3149.26,756.32,1190.39,1202.55,0.98,0.99,0.98,0.99,218.54,223.19,217.79,214.65,4.90,3.44,5.57,5.68,49.57,1968.74,193.61,0,145.12,4.71,0.21,4.88,3.93,4.55,7.85
LAUNDROMAT,2,M3_2,2025-09-04 12:08:04,LG6400,3277.24,1055.56,1050.38,1171.30,0.97,0.98,0.97,0.96,222.68,235.33,220.76,211.94,5.08,4.56,4.91,5.77,50,1968.56,141,1,131.26,1.79,4.11,1.44,3.41,7.46,1.23
LAUNDROMAT,1,M3_1,2025-09-04 12:08:09,LG6400,3130.10,1171.49,805.82,1152.79,0.97,0.96,0.98,0.97,218.23,223.61,212.89,218.21,4.92,5.43,3.87,5.45,49.90,1971.06,193.63,0,145.17,3.60,2.30,3.53,5.73,4.26,1.74
LAUNDROMAT,2,M3_2,2025-09-04 12:08:09,LG6400,2124.92,965.15,801.26,358.51,0.97,0.96,0.96,0.99,215.85,210.52,210.72,226.31,3.46,4.80,3.98,1.61,50.40,1971.26,141.02,1,131.28,4.85,4.73,1.18,1.95,5.85,5.37
LAUNDROMAT,1,M3_1,2025-09-04 12:08:14,LG6400,1679.50,1126.23,20.03,533.24,0.98,1,1,0.96,218.54,226.75,217.56,211.31,2.57,4.98,0.09,2.63,49.69,1975.65,193.64,1,145.19,1.72,1.87,0.92,4.11,4.98,7.50
LAUNDROMAT,2,M3_2,2025-09-04 12:08:14,LG6400,2075.59,310.68,1195.09,569.82,0.95,0.96,0.95,0.95,222.70,221.69,219.24,227.17,3.27,1.47,5.71,2.64,49.81,1976.23,141.04,0,131.33,3.49,3.09,0.86,1.42,1.66,2.69
LAUNDROMAT,1,M3_1,2025-09-04 12:08:19,LG6400,1049.69,159.36,691.14,199.19,0.99,0.99,1,0.97,225.53,219.32,234.12,223.15,1.54,0.74,2.95,0.92,50.26,1977.59,193.66,1,145.23,4.46,1.31,1.93,4.94,6.26,3.85
LAUNDROMAT,2,M3_2,2025-09-04 12:08:19,LG6400,1464.07,466.07,393.91,604.10,0.97,0.98,0.96,0.98,224.19,222.33,213.32,236.92,2.22,2.14,1.92,2.61,50.16,1979.74,141.05,0,131.35,2.49,2.95,4.23,6.47,0.22,7.66
LAUNDROMAT,1,M3_1,2025-09-04 12:08:24,LG6400,3177.31,1173.17,1320.25,683.90,0.97,0.96,0.98,0.96,215.18,215.11,217.71,212.71,5.06,5.65,6.18,3.34,49.96,1980.22,193.71,0,145.25,1.45,3.21,3.63,0.62,1.83,5.49
LAUNDROMAT,2,M3_2,2025-09-04 12:08:24,LG6400,2581.92,1335.15,365.88,880.89,0.98,1,0.98,0.96,223.65,236.38,224.45,210.12,3.90,5.66,1.67,4.38,49.74,1983.24,141.07,1,131.39,2.86,0.84,2.12,4.59,2.58,5.57
LAUNDROMAT,1,M3_1,2025-09-04 12:08:29,LG6400,2782.98,1010.55,1082.33,690.11,0.97,0.98,0.97,0.97,224.89,224.15,215.46,235.05,4.27,4.62,5.16,3.03,49.55,1981.80,193.73,1,145.27,3.32,4,4.47,4.13,5.09,0.59
LAUNDROMAT,2,M3_2,2025-09-04 12:08:29,LG6400,1020.41,50.09,702.07,268.24,0.96,0.97,0.96,0.95,225.96,220.40,236.71,220.77,1.53,0.23,3.09,1.28,50.16,1985.88,141.09,1,131.42,1.09,2.29,4,1.74,7.93,4.15
LAUNDROMAT,1,M3_1,2025-09-04 12:08:34,LG6400,1779.86,942.45,349.02,488.39,0.98,0.96,0.99,0.99,227.40,236.83,224.46,220.90,2.65,4.13,1.56,2.24,50.22,1982.95,193.75,1,145.29,3.13,0.07,0.35,1.49,3.13,2.87
LAUNDROMAT,2,M3_2,2025-09-04 12:08:34,LG6400,2753.31,1067.33,1065.65,620.32,0.97,0.97,0.96,0.97,227.98,230.36,227.05,226.52,4.17,4.79,4.88,2.83,49.98,1989.64,141.12,1,131.45,2.58,3.81,3.30,2.47,5.81,6.67
LAUNDROMAT,1,M3_1,2025-09-04 12:08:39,LG6400,1691.83,812.28,5.26,874.29,0.97,0.97,0.97,0.96,218.56,220.32,223.64,211.70,2.71,3.81,0.02,4.29,49.72,1986.95,193.80,0,145.34,4.32,1.70,4.14,1.76,1.05,7.46
LAUNDROMAT,2,M3_2,2025-09-04 12:08:39,LG6400,2364,536.30,817.20,1010.50,0.99,1,0.98,0.99,223.16,229.52,227.15,212.80,3.61,2.34,3.69,4.82,49.54,1991.73,141.17,0,131.49,3.48,1.13,1.64,2.18,3.34,6.94
LAUNDROMAT,1,M3_1,2025-09-04 12:08:44,LG6400,3020.53,1342.73,444.27,1233.53,0.97,0.98,0.97,0.96,222.68,222.47,219.37,226.20,4.65,6.15,2.09,5.71,50.24,1991.11,193.85,1,145.37,2.28,3.25,1.34,4.72,6.61,1.03
LAUNDROMAT,2,M3_2,2025-09-04 12:08:44,LG6400,2495.81,1475.18,622.96,397.67,0.99,0.99,0.97,1,230.82,238.84,228.92,224.70,3.60,6.22,2.80,1.78,50.12,1994.24,141.21,1,131.50,2.38,0.66,0.95,1.33,5.10,0.69
LAUNDROMAT,1,M3_1,2025-09-04 12:08:49,LG6400,2052.46,1206.13,318.24,528.09,0.97,0.98,0.97,0.96,220.34,213.77,227.98,219.28,3.24,5.77,1.44,2.51,49.57,1995.17,193.89,1,145.40,3.08,4.70,3.46,4.51,4.15,2.63
LAUNDROMAT,2,M3_2,2025-09-04 12:08:49,LG6400,1217.44,7.33,164.39,1045.72,0.97,0.97,0.97,0.96,219.97,213.55,227.94,218.42,1.91,0.04,0.74,4.96,50.38,1996.11,141.23,0,131.55,1.50,0.03,1.16,4.23,7.68,7.69
LAUNDROMAT,1,M3_1,2025-09-04 12:08:54,LG6400,3739.34,1349.40,1162.92,1227.01,0.97,0.97,1,0.95,223.98,232.59,216.39,222.94,5.72,5.99,5.38,5.78,50.38,1998.82,193.91,0,145.45,0.32,0.19,1.90,5.64,5.75,0.41
LAUNDROMAT,2,M3_2,2025-09-04 12:08:54,LG6400,1761.03,646.09,796.72,318.22,0.98,0.98,1,0.97,225.43,234.04,217.36,224.90,2.65,2.80,3.68,1.46,49.60,1997.57,141.28,1,131.57,3.27,4.53,1.47,7.71,4.34,4.24
LAUNDROMAT,1,M3_1,2025-09-04 12:08:59,LG6400,1841.18,667.33,213.76,960.09,0.97,0.97,0.96,1,228.74,223.52,230.51,232.20,2.73,3.08,0.97,4.15,49.74,2002.59,193.92,0,145.47,2.12,2,1.83,5.67,2.61,2.97
LAUNDROMAT,2,M3_2,2025-09-04 12:08:59,LG6400,2776.96,415.42,1431.79,929.75,0.97,0.97,0.99,0.97,229.38,219.59,232.27,236.27,4.09,1.96,6.26,4.07,49.83,1999.90,141.29,0,131.58,4.30,4.20,1.39,0.68,6.31,7.96
LAUNDROMAT,1,M3_1,2025-09-04 12:09:04,LG6400,1590.50,348.44,546.70,695.36,0.98,0.96,0.97,1,228.10,225.74,234.22,224.33,2.37,1.60,2.41,3.11,49.62,2006.81,193.97,1,145.52,3.58,2.75,3.66,6,5.51,7.48
LAUNDROMAT,2,M3_2,2025-09-04 12:09:04,LG6400,2709.09,891.67,1001.17,816.24,0.98,1,0.97,0.96,225.61,211.67,238.97,226.19,4.10,4.22,4.31,3.77,49.80,2002.05,141.33,0,131.63,0.43,3.48,2.49,7.41,3.66,4.15
LAUNDROMAT,1,M3_1,2025-09-04 12:09:09,LG6400,3446.92,1313.07,1287.59,846.25,0.96,0.96,0.97,0.96,224.19,234.16,223.71,214.69,5.30,5.84,5.95,4.11,49.61,2008.02,193.99,0,145.56,0.58,1.18,3.78,1.95,6.75,1.14
LAUNDROMAT,2,M3_2,2025-09-04 12:09:09,LG6400,1172.67,712.71,215.53,244.42,0.97,0.96,0.97,0.97,223.13,217.16,232.45,219.79,1.84,3.40,0.96,1.15,50.17,2003.31,141.35,1,131.66,4.43,4.97,3.50,5.76,7.20,5.95
LAUNDROMAT,1,M3_1,2025-09-04 12:09:14,LG6400,2312.87,1283.55,236.64,792.69,0.99,0.98,0.99,0.99,225.45,228.86,216.54,230.95,3.43,5.71,1.11,3.46,50.40,2009.79,194.02,0,145.58,4.65,3.75,0.79,6.46,4.06,6.94
LAUNDROMAT,2,M3_2,2025-09-04 12:09:14,LG6400,2307.83,1157.59,700.77,449.47,0.97,0.95,1,0.96,217.23,225.99,212.47,213.22,3.63,5.37,3.30,2.21,50.15,2008.19,141.39,1,131.70,2.05,1.05,3.24,5.11,0.85,1.49
LAUNDROMAT,1,M3_1,2025-09-04 12:09:19,LG6400,2726.78,1293.59,828.12,605.08,0.97,0.97,0.96,0.97,224.86,230.77,216.17,227.63,4.17,5.79,3.97,2.74,49.70,2011.53,194.04,1,145.62,0.66,2.46,4.59,0.92,4.71,1.48
LAUNDROMAT,2,M3_2,2025-09-04 12:09:19,LG6400,781.48,70.94,315.15,395.39,0.97,0.95,0.98,0.98,227.19,225.03,231.93,224.61,1.17,0.33,1.38,1.80,49.80,2012.88,141.42,1,131.74,4.66,0.38,4.42,2.40,1.29,3.43
LAUNDROMAT,1,M3_1,2025-09-04 12:09:24,LG6400,1864.91,503.36,688.64,672.91,0.97,0.96,0.98,0.96,227.98,234.79,218.01,231.15,2.82,2.24,3.21,3.02,49.97,2013.76,194.09,1,145.65,0.37,0.69,2.54,7.92,6.89,7.18
LAUNDROMAT,2,M3_2,2025-09-04 12:09:24,LG6400,2532.39,1120.73,29.70,1381.95,0.96,0.97,0.96,0.95,229.80,235.16,218.75,235.50,3.73,4.90,0.14,6.17,50.01,2015.55,141.45,0,131.77,2.96,1.63,0.48,6.39,1.80,0.89
LAUNDROMAT,1,M3_1,2025-09-04 12:09:29,LG6400,1785.45,347.87,719.43,718.15,0.98,0.98,0.97,0.98,218.82,216.37,214.40,225.71,2.77,1.63,3.45,3.23,50.42,2018.29,194.14,0,145.69,2.46,3.02,4.66,3.13,3.52,4.98
LAUNDROMAT,2,M3_2,2025-09-04 12:09:29,LG6400,1765.25,278.21,788.53,698.52,0.98,1,0.96,0.98,219.22,217.71,219.91,220.03,2.75,1.28,3.73,3.25,49.56,2018.08,141.48,0,131.79,4.38,4.86,0.54,7.41,2.34,3.75
LAUNDROMAT,1,M3_1,2025-09-04 12:09:34,LG6400,1891.67,602.53,355.65,933.49,0.97,0.96,0.96,0.98,230.64,233.89,227.72,230.32,2.81,2.69,1.62,4.13,49.68,2023.23,194.17,0,145.70,1.19,1.11,0.46,3.05,0.17,5.39
LAUNDROMAT,2,M3_2,2025-09-04 12:09:34,LG6400,787.89,416.99,32.35,338.55,0.96,0.96,0.96,0.97,224.09,222.62,212.14,237.52,1.19,1.95,0.16,1.47,49.80,2019.92,141.53,1,131.81,0.88,1.25,1.10,3.05,5.17,6.41
LAUNDROMAT,1,M3_1,2025-09-04 12:09:39,LG6400,2507.54,956.96,648.57,902.01,0.96,0.96,0.95,0.97,226.83,230.93,226.87,222.69,3.82,4.30,3,4.16,49.93,2025.67,194.21,0,145.74,0.72,3.44,4.64,0.84,0.35,3.62
LAUNDROMAT,2,M3_2,2025-09-04 12:09:39,LG6400,2463.18,1349.41,248.66,865.11,0.97,0.99,0.96,0.96,230.76,222.66,231.34,238.27,3.69,6.15,1.12,3.79,50.43,2023.44,141.55,1,131.86,1.20,1.31,4.67,3.90,3.23,6.86
LAUNDROMAT,1,M3_1,2025-09-04 12:09:44,LG6400,1231.69,4.97,567.22,659.50,0.98,0.96,0.98,0.99,230.60,222.07,231.34,238.38,1.78,0.02,2.51,2.80,50.41,2028.51,194.24,0,145.78,1.09,3.86,1.41,3.03,3.89,2.71
LAUNDROMAT,2,M3_2,2025-09-04 12:09:44,LG6400,2421.07,800.24,770.39,850.44,0.98,0.98,0.95,1,217.24,210.78,217.01,223.95,3.81,3.89,3.73,3.80,50.15,2026.11,141.59,1,131.89,2.13,3.51,3.07,5.88,0.60,5.95
LAUNDROMAT,1,M3_1,2025-09-04 12:09:49,LG6400,2624.92,744.85,1297.07,583,0.98,0.99,0.95,0.99,229.37,228.65,230.47,228.98,3.92,3.28,5.91,2.57,50.23,2030.39,194.29,0,145.82,3.44,4.30,4.66,2.65,3.80,4.62
LAUNDROMAT,2,M3_2,2025-09-04 12:09:49,LG6400,1616.74,112.60,114.59,1389.54,0.97,0.96,0.96,0.99,235.33,232.02,239.87,234.11,2.34,0.50,0.50,6.01,49.88,2028.20,141.60,0,131.91,0.76,3.84,4.85,4.85,6.25,3.19
LAUNDROMAT,1,M3_1,2025-09-04 12:09:54,LG6400,2799.49,1323.09,1067.78,408.62,0.97,0.97,0.98,0.98,215.95,219.77,217.04,211.03,4.41,6.20,5.04,1.98,49.90,2034.22,194.32,1,145.84,3.13,3.33,3.11,7.88,0.89,3.15
LAUNDROMAT,2,M3_2,2025-09-04 12:09:54,LG6400,2173.79,358.36,778.24,1037.18,0.96,0.96,0.96,0.95,215.57,211.30,219.70,215.72,3.50,1.76,3.70,5.04,50.20,2029.46,141.63,1,131.93,0.77,2.74,0.75,6.96,2.41,4.80
LAUNDROMAT,1,M3_1,2025-09-04 12:09:59,LG6400,1623.69,330.21,398.77,894.71,0.97,0.96,0.99,0.96,221.64,236.89,212.99,215.04,2.55,1.44,1.88,4.32,50.44,2038.90,194.36,0,145.85,3.30,1.85,2.78,6.97,2.04,6.50
LAUNDROMAT,2,M3_2,2025-09-04 12:09:59,LG6400,1672.30,1114.11,233.93,324.26,0.97,0.97,0.96,0.99,221.29,220.64,220.50,222.73,2.60,5.21,1.11,1.47,49.66,2031.22,141.65,0,131.94,4.86,1.82,0.80,1.14,4.56,5.66
LAUNDROMAT,1,M3_1,2025-09-04 12:10:04,LG6400,1471.07,1214.22,53.32,203.53,0.98,0.95,0.98,1,220.15,229.54,214,216.90,2.25,5.54,0.26,0.94,49.94,2041.30,194.38,1,145.88,0.01,4.57,4.52,2.63,5.12,5.77
LAUNDROMAT,2,M3_2,2025-09-04 12:10:04,LG6400,2616.14,1269.21,1193.21,153.72,0.96,0.96,0.97,0.96,228.93,211.96,239.14,235.69,4.02,6.22,5.16,0.68,50.47,2032.57,141.66,0,131.99,0.16,4.08,4.66,5.33,2.73,1.86
LAUNDROMAT,1,M3_1,2025-09-04 12:10:09,LG6400,2879.06,1280.83,1160.93,437.29,0.97,0.99,0.97,0.96,224.05,238.14,212.17,221.86,4.38,5.44,5.65,2.06,50.27,2044.76,194.41,1,145.92,1.50,4.91,2.43,4.23,5.34,0.21
LAUNDROMAT,2,M3_2,2025-09-04 12:10:09,LG6400,944.81,306.59,170.29,467.93,0.98,0.98,1,0.97,224.41,236.12,226.11,211,1.46,1.32,0.76,2.29,50.25,2036.73,141.69,1,132.03,2.78,4.13,4.36,3.51,3.81,3.13
LAUNDROMAT,1,M3_1,2025-09-04 12:10:14,LG6400,2182.74,559.68,878.06,745,0.98,0.99,0.98,0.98,228.46,214.12,231.48,239.77,3.23,2.64,3.88,3.16,50.08,2048.71,194.42,0,145.94,1.58,3.39,1.38,3.78,7.58,7.05
LAUNDROMAT,2,M3_2,2025-09-04 12:10:14,LG6400,2079.90,563,855.68,661.21,0.96,0.95,0.98,0.97,225.83,236.88,215.70,224.90,3.20,2.50,4.06,3.04,49.58,2039.53,141.72,0,132.07,0.17,1.86,4.93,1.39,7.15,1.03
LAUNDROMAT,1,M3_1,2025-09-04 12:10:19,LG6400,2640.97,1159.43,1392.44,89.11,0.98,0.96,0.98,0.99,222.78,212.58,231.29,224.47,4.09,5.71,6.15,0.40,50.36,2049.88,194.45,1,145.97,5,1.29,2.78,2.26,1.39,3.84
LAUNDROMAT,2,M3_2,2025-09-04 12:10:20,LG6400,2434.34,914.05,914.04,606.26,0.98,0.98,0.99,0.96,222.13,219.45,217.37,229.57,3.75,4.27,4.24,2.75,50,2043.98,141.76,0,132.12,3.43,1.53,3.04,5.46,1.68,1.87
LAUNDROMAT,1,M3_1,2025-09-04 12:10:25,LG6400,649.52,144.63,67.34,437.56,0.98,0.97,0.99,0.98,224,211.20,231.36,229.45,0.98,0.70,0.29,1.94,50.11,2053.36,194.49,1,145.98,2.81,3.35,2.84,1.84,6.63,5.52
LAUNDROMAT,2,M3_2,2025-09-04 12:10:25,LG6400,1134.48,785.04,165.12,184.32,0.99,1,0.97,0.99,226.24,232.87,222.22,223.63,1.66,3.38,0.76,0.84,49.65,2048.26,141.77,0,132.14,4.85,2.51,2.21,1.72,7.91,3.12
LAUNDROMAT,1,M3_1,2025-09-04 12:10:30,LG6400,3007.44,1106.93,1241.96,658.55,0.97,0.96,0.97,1,222.88,214.75,221.09,232.78,4.67,5.35,5.82,2.84,49.77,2057.13,194.51,0,146,2.56,3.77,4.61,2.02,5.10,1.33
LAUNDROMAT,2,M3_2,2025-09-04 12:10:30,LG6400,2002.08,656.79,1301.79,43.50,0.98,0.96,0.99,0.99,225.14,229.72,212.89,232.81,3.12,2.97,6.19,0.19,50.34,2052.12,141.81,0,132.16,3.22,3.87,2.04,2.46,7.56,5.34
LAUNDROMAT,1,M3_1,2025-09-04 12:10:35,LG6400,854.64,364.54,8.92,481.18,0.98,0.96,0.99,0.99,225.07,211.87,224.75,238.58,1.29,1.79,0.04,2.03,50.35,2058.50,194.54,0,146.03,1.18,0.97,0.02,4.90,0.27,3.56
LAUNDROMAT,2,M3_2,2025-09-04 12:10:35,LG6400,1606.32,296.26,253.83,1056.23,0.98,0.99,0.96,0.99,229.93,217.41,237.21,235.16,2.34,1.38,1.12,4.52,50.09,2055.71,141.85,1,132.17,2.57,1.84,0.21,6.11,5.99,6.11
LAUNDROMAT,1,M3_1,2025-09-04 12:10:40,LG6400,1929.02,826.21,479.03,623.77,0.97,0.97,0.96,0.98,229.69,238.30,218.99,231.80,2.88,3.59,2.29,2.75,50.24,2061.71,194.58,0,146.07,3.19,1.70,3.35,3.47,0.19,3.52
LAUNDROMAT,2,M3_2,2025-09-04 12:10:40,LG6400,2626.50,796.42,1023.06,807.01,0.97,0.97,0.95,0.99,224.66,223.18,221.41,229.39,4.03,3.69,4.86,3.55,49.99,2059.77,141.86,1,132.19,1.32,3.13,1.46,6.63,5.38,7.20
LAUNDROMAT,1,M3_1,2025-09-04 12:10:45,LG6400,1946.81,1001.83,640.42,304.56,0.98,0.99,0.99,0.96,226.19,226.59,212.94,239.05,2.94,4.45,3.02,1.33,50.47,2064.29,194.60,0,146.10,3.23,3.86,2.51,3.34,7.76,2.23
LAUNDROMAT,2,M3_2,2025-09-04 12:10:45,LG6400,1837.36,608.88,897.95,330.53,0.98,0.98,1,0.98,228.79,218.86,228.03,239.47,2.73,2.84,3.95,1.41,49.51,2064.66,141.90,1,132.24,1.75,1.22,4.29,3.10,4.27,5.93
LAUNDROMAT,1,M3_1,2025-09-04 12:10:50,LG6400,2024.06,241.95,1068.71,713.40,0.98,1,0.95,0.98,230.36,232.91,229.46,228.72,3.03,1.04,4.88,3.18,50.37,2067.47,194.63,0,146.11,1.32,2.73,2.29,6.25,5.68,7.36
LAUNDROMAT,2,M3_2,2025-09-04 12:10:50,LG6400,2772.18,1317.19,356.40,1098.60,0.98,0.99,0.98,0.98,221.49,216.63,232.46,215.37,4.31,6.16,1.57,5.22,50.25,2068.85,141.91,0,132.26,0.18,2.21,4.85,0.93,0.45,5.69
LAUNDROMAT,1,M3_1,2025-09-04 12:10:55,LG6400,1988.72,778.27,397.63,812.82,0.98,0.99,0.98,0.96,212.43,210.96,211.71,214.61,3.19,3.72,1.91,3.95,50.41,2070.93,194.66,0,146.15,4.05,2.48,1.03,2.51,0.26,6.48
LAUNDROMAT,2,M3_2,2025-09-04 12:10:55,LG6400,3026.17,1203.19,725.39,1097.59,0.96,0.95,0.96,0.98,226.20,230.53,227.94,220.14,4.63,5.48,3.32,5.09,50.07,2070.99,141.94,0,132.27,0.78,4.73,0.43,4.91,2.78,0.31
LAUNDROMAT,1,M3_1,2025-09-04 12:11:00,LG6400,1732.05,476.79,336.33,918.93,0.98,0.97,0.98,0.99,227.36,223.66,219.64,238.79,2.55,2.20,1.56,3.90,50.29,2071.96,194.69,1,146.17,3.14,2.54,2.76,5.41,0.82,1.57
LAUNDROMAT,2,M3_2,2025-09-04 12:11:00,LG6400,1681.28,57.13,1178.52,445.63,0.97,0.97,0.96,0.98,225.24,235.57,226.44,213.70,2.59,0.25,5.40,2.13,49.92,2072.95,141.96,0,132.31,2.21,0.04,2.45,5.18,4.27,6.72
LAUNDROMAT,1,M3_1,2025-09-04 12:11:05,LG6400,2740.92,1148.11,1007.74,585.06,0.99,0.98,0.99,0.99,223.95,232.90,225.32,213.63,4.10,5.04,4.50,2.76,49.79,2074.11,194.70,1,146.20,1.50,2.75,2.08,6.41,1.86,2.42
LAUNDROMAT,2,M3_2,2025-09-04 12:11:05,LG6400,2748.52,493.15,1285.57,969.79,0.99,1,0.99,0.97,234.30,229.37,239.13,234.42,3.95,2.16,5.42,4.27,50.27,2075.03,142,0,132.32,4.05,0.27,2.94,1.07,3.05,5.92
LAUNDROMAT,1,M3_1,2025-09-04 12:11:10,LG6400,2305.42,1256.45,19.51,1029.47,0.98,1,0.98,0.95,223.59,226.60,230.17,213.98,3.56,5.55,0.09,5.04,49.93,2077.56,194.73,1,146.25,4.92,3.40,1.11,2.84,7.60,4.67
LAUNDROMAT,2,M3_2,2025-09-04 12:11:10,LG6400,1852,695.54,881.35,275.11,0.98,0.97,0.99,0.97,229.17,217.84,237.93,231.72,2.75,3.29,3.74,1.22,50.42,2078.93,142.03,0,132.36,0.62,0.33,2.92,7.20,6.97,6.45
LAUNDROMAT,1,M3_1,2025-09-04 12:11:15,LG6400,2446.01,1205.13,800.22,440.67,0.97,0.98,0.97,0.95,218.87,213.50,223.35,219.78,3.85,5.74,3.70,2.11,49.62,2082.02,194.76,0,146.28,3.75,4.27,2.40,0.19,0.83,2.35
LAUNDROMAT,2,M3_2,2025-09-04 12:11:15,LG6400,1052.78,674.07,86.08,292.63,0.98,0.95,1,0.99,227.75,222.65,235.33,225.27,1.62,3.18,0.37,1.32,49.57,2083.30,142.06,1,132.37,0.57,3.97,1.50,7.70,3.01,7.83
LAUNDROMAT,1,M3_1,2025-09-04 12:11:20,LG6400,1353,428.45,461.36,463.19,0.98,0.98,0.96,0.99,222.27,228.86,219.76,218.20,2.08,1.91,2.19,2.14,49.59,2085.93,194.79,0,146.30,3.25,0.96,4.61,1.54,3.42,4.09
LAUNDROMAT,2,M3_2,2025-09-04 12:11:20,LG6400,2352.75,886.40,133.60,1332.75,0.98,0.98,0.97,0.99,230.10,213.30,238.46,238.55,3.49,4.23,0.58,5.67,50.32,2084.44,142.09,0,132.39,2.19,2.06,3.37,1.08,0.47,5.87
LAUNDROMAT,1,M3_1,2025-09-04 12:11:25,LG6400,2722.39,1083.96,1265.47,372.95,0.97,0.96,0.99,0.97,216.43,215.31,215.81,218.17,4.31,5.25,5.94,1.76,49.92,2088.84,194.80,1,146.31,3.48,0.96,1.61,0.59,5.64,4.63
LAUNDROMAT,2,M3_2,2025-09-04 12:11:25,LG6400,1558.97,660.83,394.53,503.61,0.99,0.97,1,0.99,224.51,237.30,217.21,219.01,2.33,2.86,1.82,2.32,50,2088.30,142.10,0,132.41,3.87,0.17,3.69,3.87,1.35,0.94
LAUNDROMAT,1,M3_1,2025-09-04 12:11:30,LG6400,2974.98,1265.30,1251.43,458.25,0.98,0.97,0.97,1,225.07,235.65,211.35,228.20,4.56,5.55,6.12,2.02,50.09,2090.42,194.82,0,146.35,4.37,2.36,4.43,5.69,2.23,2.79
LAUNDROMAT,2,M3_2,2025-09-04 12:11:30,LG6400,1575.51,1144.49,326.21,104.81,0.96,0.98,0.95,0.95,222.28,210.93,216.80,239.11,2.53,5.55,1.58,0.46,49.58,2090.58,142.13,0,132.44,2.06,2.80,1.76,2.10,1.97,7.11
